852ime 50 -38000	 -14000	 -2e-06	 4.2e-05	 50
853ime -50 -30000	 -23000	 -8.2e-05	 -6.8e-05	 50
854ime 50 -19000	 -38000	 6.2e-05	 9.4e-05	 50
855ime -50 -8000	 46000	 5.4e-05	 4.6e-05	 50
856ime 50 -49000	 -44000	 4.2e-05	 1.8e-05	 50
857ime -50 -5000	 4000	 3.8e-05	 -5.4e-05	 50
858ime 50 -22000	 24000	 7.6e-05	 6.8e-05	 50
859ime -50 44000	 -3000	 -8e-05	 -8.2e-05	 50
860ime 50 41000	 49000	 2e-06	 -3.2e-05	 50
861ime -50 48000	 15000	 -2.4e-05	 7.4e-05	 50
862ime 50 11000	 -18000	 -9.6e-05	 7.4e-05	 50
863ime -50 -36000	 21000	 9.2e-05	 6.6e-05	 50
864ime 50 -28000	 39000	 -4.6e-05	 3.8e-05	 50
865ime -50 44000	 6000	 6.8e-05	 -4.6e-05	 50
866ime 50 6000	 23000	 3.8e-05	 2e-06	 50
867ime -50 -35000	 17000	 5.4e-05	 -7.4e-05	 50
868ime 50 -18000	 -43000	 -7.4e-05	 -7e-05	 50
869ime -50 -35000	 16000	 7e-05	 -5.8e-05	 50
870ime 50 43000	 -29000	 2e-06	 -6.2e-05	 50
871ime -50 -48000	 46000	 2.2e-05	 -8.8e-05	 50
872ime 50 34000	 -42000	 -4.2e-05	 0	 50
873ime -50 13000	 -24000	 3e-05	 6.8e-05	 50
874ime 50 29000	 38000	 -6.4e-05	 8.6e-05	 50
875ime -50 -22000	 20000	 -1.8e-05	 -8e-06	 50
876ime 50 5000	 -35000	 3.4e-05	 9.6e-05	 50
877ime -50 -26000	 15000	 1.4e-05	 -1.2e-05	 50
878ime 50 24000	 12000	 2e-06	 -6.6e-05	 50
879ime -50 -8000	 32000	 -7.8e-05	 -9.8e-05	 50
880ime 50 -29000	 1000	 8.2e-05	 -8e-06	 50
881ime -50 -6000	 6000	 -2.4e-05	 -9e-05	 50
882ime 50 4000	 -3000	 8.2e-05	 1e-05	 50
883ime -50 -7000	 -44000	 -5.2e-05	 -6e-05	 50
884ime 50 15000	 7000	 7e-05	 5.2e-05	 50
885ime -50 11000	 4000	 -2.8e-05	 -2.4e-05	 50
886ime 50 47000	 -34000	 4e-06	 -3e-05	 50
887ime -50 14000	 16000	 -1e-05	 4.2e-05	 50
888ime 50 -26000	 -27000	 -6.8e-05	 -7e-05	 50
889ime -50 27000	 40000	 -3e-05	 -6e-05	 50
890ime 50 -28000	 45000	 -5e-05	 -9.6e-05	 50
891ime -50 -46000	 -2000	 8.6e-05	 0	 50
892ime 50 -50000	 -9000	 -5e-05	 4.2e-05	 50
893ime -50 -27000	 -14000	 6.6e-05	 1.6e-05	 50
894ime 50 27000	 -49000	 3.2e-05	 3.6e-05	 50
895ime -50 22000	 -10000	 2.6e-05	 -2e-05	 50
896ime 50 -48000	 38000	 -6.8e-05	 5.8e-05	 50
897ime -50 -45000	 -26000	 -1.2e-05	 4.8e-05	 50
898ime 50 -10000	 8000	 -2e-06	 6.6e-05	 50
899ime -50 -31000	 -40000	 1.8e-05	 -2e-05	 50
900ime 50 -47000	 14000	 -1.6e-05	 2.8e-05	 50
901ime -50 -37000	 -13000	 2.2e-05	 -6.6e-05	 50
902ime 50 -28000	 9000	 7.8e-05	 -2e-05	 50
903ime -50 -20000	 3000	 6.2e-05	 -6.6e-05	 50
904ime 50 19000	 -33000	 -6.4e-05	 -2.8e-05	 50
905ime -50 19000	 -25000	 5.8e-05	 9.4e-05	 50
906ime 50 35000	 25000	 8.8e-05	 -8e-06	 50
907ime -50 42000	 6000	 -7.6e-05	 -6.8e-05	 50
908ime 50 38000	 32000	 -5.8e-05	 4.8e-05	 50
909ime -50 -6000	 -19000	 7.2e-05	 -3e-05	 50
910ime 50 24000	 -32000	 8.8e-05	 -9.2e-05	 50
911ime -50 -6000	 -2000	 4.6e-05	 -8.2e-05	 50
912ime 50 27000	 -8000	 -1.8e-05	 9.8e-05	 50
913ime -50 4000	 24000	 -8.6e-05	 1.8e-05	 50
914ime 50 -42000	 5000	 4e-06	 4e-06	 50
915ime -50 6000	 36000	 -7.4e-05	 -8e-06	 50
916ime 50 -9000	 -38000	 -1.4e-05	 -8e-06	 50
917ime -50 3000	 45000	 8.6e-05	 5.8e-05	 50
918ime 50 -25000	 1000	 -8e-05	 8.6e-05	 50
919ime -50 41000	 -42000	 -8.4e-05	 -7.2e-05	 50
920ime 50 -25000	 -5000	 -8.8e-05	 1.4e-05	 50
921ime -50 33000	 33000	 -6.6e-05	 -3.6e-05	 50
922ime 50 -42000	 -6000	 3.2e-05	 -8.4e-05	 50
923ime -50 -44000	 -34000	 -9.8e-05	 4.2e-05	 50
924ime 50 -25000	 42000	 3.8e-05	 -5.6e-05	 50
925ime -50 1000	 4000	 3.4e-05	 6.8e-05	 50
926ime 50 -11000	 5000	 1.6e-05	 -2.4e-05	 50
927ime -50 31000	 -29000	 -9.4e-05	 -1.2e-05	 50
928ime 50 -4000	 18000	 7.4e-05	 -3.4e-05	 50
929ime -50 -22000	 1000	 5.6e-05	 -9.2e-05	 50
930ime 50 8000	 -5000	 -8.4e-05	 7e-05	 50
931ime -50 27000	 -11000	 -4e-06	 4.4e-05	 50
932ime 50 42000	 -12000	 -1.6e-05	 3.2e-05	 50
933ime -50 37000	 45000	 9.2e-05	 -1.2e-05	 50
934ime 50 36000	 -39000	 9.6e-05	 -3.2e-05	 50
935ime -50 15000	 -32000	 -7e-05	 3.6e-05	 50
936ime 50 -32000	 -10000	 8.6e-05	 -4e-05	 50
937ime -50 38000	 -8000	 4.6e-05	 9.4e-05	 50
938ime 50 -34000	 -47000	 -9e-05	 8e-06	 50
939ime -50 -2000	 -14000	 4e-06	 5.2e-05	 50
940ime 50 -43000	 -12000	 -2.8e-05	 -5.4e-05	 50
941ime -50 18000	 -26000	 1.2e-05	 2e-06	 50
942ime 50 -17000	 38000	 5.8e-05	 -4e-06	 50
943ime -50 27000	 11000	 6e-06	 -7.4e-05	 50
944ime 50 -16000	 -26000	 3.4e-05	 8.2e-05	 50
945ime -50 8000	 34000	 -4.8e-05	 -6.8e-05	 50
946ime 50 -14000	 4000	 5.8e-05	 -9.6e-05	 50
947ime -50 -18000	 18000	 -5.8e-05	 3.2e-05	 50
948ime 50 23000	 16000	 0	 2.2e-05	 50
949ime -50 3000	 15000	 3.4e-05	 -5.6e-05	 50
950ime 50 31000	 21000	 -6.2e-05	 8.4e-05	 50
951ime -50 -15000	 30000	 2e-05	 -4.2e-05	 50
952ime 50 -32000	 38000	 -6.6e-05	 -3.8e-05	 50
953ime -50 -45000	 39000	 -6.8e-05	 3.4e-05	 50
954ime 50 -17000	 -22000	 7.2e-05	 -5.8e-05	 50
955ime -50 -24000	 -6000	 -2.2e-05	 5e-05	 50
956ime 50 26000	 35000	 5.8e-05	 2e-06	 50
957ime -50 47000	 -31000	 3.2e-05	 9e-05	 50
958ime 50 -26000	 32000	 -2e-06	 -7.4e-05	 50
959ime -50 34000	 42000	 -2.6e-05	 1e-05	 50
960ime 50 4000	 18000	 8.6e-05	 3.2e-05	 50
961ime -50 -33000	 15000	 -1.8e-05	 3.6e-05	 50
962ime 50 -20000	 13000	 3e-05	 3e-05	 50
963ime -50 5000	 43000	 9.2e-05	 -3.8e-05	 50
964ime 50 40000	 26000	 -3e-05	 -6e-05	 50
965ime -50 -15000	 26000	 1.2e-05	 1.8e-05	 50
966ime 50 13000	 9000	 4e-06	 7.6e-05	 50
967ime -50 21000	 -39000	 3.6e-05	 3.2e-05	 50
968ime 50 7000	 45000	 -5.8e-05	 -7.2e-05	 50
969ime -50 15000	 -49000	 9.6e-05	 -6.6e-05	 50
970ime 50 -14000	 -5000	 9.6e-05	 5.4e-05	 50
971ime -50 -39000	 29000	 -1.4e-05	 9.8e-05	 50
972ime 50 -14000	 21000	 -9.2e-05	 1e-05	 50
973ime -50 -49000	 49000	 -3.2e-05	 2e-05	 50
974ime 50 -39000	 5000	 3.4e-05	 5.6e-05	 50
975ime -50 -23000	 9000	 -2e-06	 -9.8e-05	 50
976ime 50 39000	 2000	 3e-05	 5.2e-05	 50
977ime -50 38000	 -14000	 -3e-05	 6.2e-05	 50
978ime 50 38000	 46000	 -8.8e-05	 -4e-06	 50
979ime -50 25000	 26000	 1.8e-05	 5.4e-05	 50
980ime 50 22000	 -8000	 8e-06	 0	 50
981ime -50 -9000	 -6000	 -7.6e-05	 8.8e-05	 50
982ime 50 1000	 -41000	 -8e-06	 -8.4e-05	 50
983ime -50 7000	 -15000	 -5e-05	 3.8e-05	 50
984ime 50 -40000	 17000	 -9e-05	 5.6e-05	 50
985ime -50 -5000	 -48000	 3.6e-05	 3.4e-05	 50
986ime 50 -42000	 -30000	 -8e-05	 6.6e-05	 50
987ime -50 -25000	 -8000	 -5e-05	 -6.6e-05	 50
988ime 50 14000	 -31000	 7.4e-05	 2e-06	 50
989ime -50 7000	 -1000	 4.8e-05	 -8e-06	 50
990ime 50 35000	 -48000	 3.4e-05	 -5.8e-05	 50
991ime -50 6000	 -9000	 1e-05	 -6.2e-05	 50
992ime 50 -41000	 -35000	 7e-05	 -7e-05	 50
993ime -50 3000	 36000	 9.2e-05	 4.8e-05	 50
994ime 50 30000	 -25000	 2.2e-05	 9.2e-05	 50
995ime -50 -39000	 15000	 -8.6e-05	 4.8e-05	 50
996ime 50 -29000	 33000	 -4.8e-05	 -8.8e-05	 50
997ime -50 48000	 15000	 1.8e-05	 -6.4e-05	 50
998ime 50 -35000	 -13000	 -2.8e-05	 9.8e-05	 50
999ime -50 -2000	 25000	 -3e-05	 4e-05	 50
